transcript,KO
Transcript_3309.p1,
Transcript_331.p2,
Transcript_3310.p1,K08081
Transcript_3311.p1,
Transcript_3312.p2,
Transcript_3313.p1,
Transcript_3314.p1,
Transcript_3315.p3,
Transcript_3316.p2,
Transcript_3317.p1,
Transcript_3318.p1,
Transcript_3319.p2,
Transcript_332.p2,
Transcript_3320.p1,
Transcript_3321.p1,K01464
Transcript_3322.p1,
Transcript_3323.p2,
Transcript_3324.p2,
Transcript_3325.p1,
Transcript_3326.p2,K14789
Transcript_3327.p2,
Transcript_3328.p3,K02836
Transcript_3329.p3,
Transcript_333.p1,
Transcript_3330.p2,K05609
Transcript_3331.p1,
Transcript_3332.p1,
Transcript_3333.p1,
Transcript_3334.p1,
Transcript_3335.p1,
Transcript_3336.p3,K15111
Transcript_3337.p2,
Transcript_3338.p1,
Transcript_3339.p1,
Transcript_334.p2,
Transcript_3341.p1,
Transcript_3342.p2,
Transcript_3343.p1,K00235
Transcript_3344.p1,
Transcript_3349.p3,
Transcript_335.p2,K00020
Transcript_3350.p1,
Transcript_3351.p1,
Transcript_3352.p2,
Transcript_3353.p2,
Transcript_3354.p1,
Transcript_3355.p3,K02349
Transcript_3356.p3,
Transcript_3357.p1,
Transcript_336.p1,K15190
Transcript_3360.p2,
Transcript_3361.p1,K08142
Transcript_3362.p2,
Transcript_3363.p1,K02366
Transcript_3364.p1,
Transcript_3365.p1,
Transcript_3366.p1,
Transcript_3367.p1,K11498
Transcript_3368.p2,
Transcript_3369.p1,K19932
Transcript_337.p1,K01285
Transcript_3370.p3,
Transcript_3371.p2,
Transcript_3372.p2,
Transcript_3373.p1,
Transcript_3374.p3,
Transcript_3376.p1,
Transcript_3377.p3,
Transcript_3378.p1,
Transcript_3379.p1,
Transcript_338.p2,
Transcript_3380.p2,
Transcript_3381.p1,
Transcript_3382.p3,
Transcript_3383.p1,
Transcript_3385.p1,
Transcript_3386.p1,
Transcript_3387.p1,
Transcript_3388.p1,
Transcript_3389.p2,
Transcript_339.p1,
Transcript_3390.p1,
Transcript_3392.p3,
Transcript_3393.p1,K13412
Transcript_3394.p1,
Transcript_3395.p3,K02638
Transcript_3396.p1,K01091
Transcript_3397.p2,
Transcript_3398.p1,K01277
Transcript_3399.p1,K06252
Transcript_34.p1,
Transcript_340.p4,
Transcript_3400.p1,
Transcript_3401.p1,K00630
Transcript_3402.p2,
Transcript_3403.p1,
Transcript_3404.p3,
Transcript_3405.p1,
Transcript_3406.p1,
Transcript_3407.p1,
Transcript_3408.p2,
Transcript_341.p1,
Transcript_3410.p1,K09422
Transcript_3411.p1,K02996
Transcript_3412.p1,K13830
Transcript_3413.p1,
Transcript_3414.p1,
Transcript_3415.p1,
Transcript_3416.p2,
Transcript_3417.p1,
Transcript_3418.p2,K11412
Transcript_3419.p3,K01873
Transcript_342.p1,K20181
Transcript_3420.p2,K18461
Transcript_3422.p1,
Transcript_3424.p2,K20224
Transcript_3425.p1,K10405
Transcript_3426.p3,K10405
Transcript_3427.p1,
Transcript_3428.p1,
Transcript_3429.p1,K02875
Transcript_3436.p2,
Transcript_3437.p1,
Transcript_344.p1,
Transcript_3445.p1,
Transcript_3446.p1,K03126
Transcript_3447.p2,
Transcript_3449.p1,
Transcript_345.p1,K06063
Transcript_3450.p2,
Transcript_3451.p3,K00873
Transcript_3452.p3,
Transcript_3454.p1,
Transcript_3455.p1,
Transcript_3457.p1,
Transcript_3458.p1,
Transcript_346.p1,
Transcript_3460.p1,
Transcript_3461.p1,
Transcript_3462.p1,
Transcript_3463.p1,
Transcript_3465.p1,
Transcript_3466.p3,
Transcript_3468.p2,
Transcript_347.p1,K06127
Transcript_3470.p2,
Transcript_3471.p1,
Transcript_3472.p1,
Transcript_3473.p1,
Transcript_3474.p1,
Transcript_3475.p1,K00573
Transcript_3476.p1,
Transcript_3477.p1,
Transcript_3478.p1,
Transcript_348.p2,
Transcript_3480.p2,K21868
Transcript_3481.p1,
Transcript_3482.p2,
Transcript_3485.p1,K00991
Transcript_3486.p1,K13762
Transcript_3487.p1,
Transcript_3488.p1,K05633
Transcript_349.p1,
Transcript_3491.p2,
Transcript_3492.p2,
Transcript_3493.p1,K04532
Transcript_3494.p1,
Transcript_3496.p2,
Transcript_3497.p1,K09592
Transcript_3498.p2,
Transcript_3499.p1,
Transcript_35.p1,K01738
Transcript_350.p1,
Transcript_3500.p1,
Transcript_3501.p1,
Transcript_3502.p1,K01969
Transcript_3503.p2,
Transcript_3504.p1,
Transcript_3505.p1,K00845
Transcript_3509.p1,
Transcript_351.p2,
Transcript_3511.p1,
Transcript_3514.p1,K10737
Transcript_3515.p3,
Transcript_3517.p1,
Transcript_352.p1,
Transcript_3521.p3,
Transcript_3526.p1,K00927
Transcript_3529.p1,K04084
Transcript_3530.p2,
Transcript_3534.p4,K12828
Transcript_3538.p1,K09592
Transcript_354.p1,
Transcript_3540.p1,
Transcript_3541.p1,
Transcript_3542.p1,
Transcript_3543.p1,K06889
Transcript_3544.p2,
Transcript_3545.p1,
Transcript_3546.p1,
Transcript_3547.p1,
Transcript_3549.p2,
Transcript_3550.p1,K00889
Transcript_3551.p1,
Transcript_3552.p2,K12175
Transcript_3553.p1,K12175
Transcript_3554.p5,
Transcript_3555.p1,K03312
Transcript_3556.p1,K12589
Transcript_3557.p1,
Transcript_3558.p2,
Transcript_3559.p1,K08853
Transcript_3560.p3,K01595
Transcript_3561.p1,
Transcript_3562.p2,
Transcript_3563.p2,
Transcript_3564.p1,
Transcript_3565.p1,K14803
Transcript_3567.p1,K00599
Transcript_3568.p1,
Transcript_3569.p2,
Transcript_357.p2,K16055
Transcript_3571.p1,
Transcript_3573.p1,
Transcript_3574.p1,
Transcript_3575.p1,
Transcript_3576.p2,
Transcript_3577.p1,
Transcript_3578.p1,
Transcript_3579.p1,
Transcript_3580.p1,
Transcript_3581.p1,
Transcript_3582.p1,K03265
Transcript_3583.p1,K01358
Transcript_3584.p3,
Transcript_3585.p2,
Transcript_3586.p1,K14411
Transcript_3587.p1,
Transcript_3588.p2,
Transcript_3589.p1,K13348
Transcript_3590.p1,
Transcript_3591.p1,K20855
Transcript_3592.p1,
Transcript_3593.p3,
Transcript_3596.p4,
Transcript_3597.p1,
Transcript_3598.p5,
Transcript_3599.p1,K17279
Transcript_360.p1,
Transcript_3600.p1,K15100
Transcript_3601.p1,
Transcript_3602.p1,
Transcript_3603.p1,
Transcript_3604.p1,K02016
Transcript_3605.p2,K02016
Transcript_3606.p1,
Transcript_3607.p3,
Transcript_3608.p2,
Transcript_3609.p1,
Transcript_361.p3,
Transcript_3610.p4,
Transcript_3611.p2,
Transcript_3612.p2,
Transcript_3613.p1,
Transcript_3614.p1,K12815
Transcript_3615.p3,
Transcript_3616.p1,
Transcript_3617.p1,
Transcript_3618.p1,K07407
Transcript_3619.p1,K07407
Transcript_362.p1,
Transcript_3620.p4,
Transcript_3621.p1,K10575
Transcript_3622.p2,K12882
Transcript_3623.p1,
Transcript_3624.p1,
Transcript_3625.p1,
Transcript_3626.p1,K12821
Transcript_3627.p2,
Transcript_3628.p1,
Transcript_3629.p1,
Transcript_3630.p2,
Transcript_3631.p1,
Transcript_3632.p1,K10301
Transcript_3633.p1,K00783
Transcript_3634.p1,
Transcript_3635.p1,
Transcript_3636.p1,
Transcript_3638.p2,
Transcript_3639.p5,
Transcript_3641.p1,
Transcript_3642.p1,K15430
Transcript_3643.p1,K10445
Transcript_3644.p2,
Transcript_3645.p1,
Transcript_3646.p1,
Transcript_3647.p3,
Transcript_3648.p1,
Transcript_3649.p1,
Transcript_3650.p1,K18597
Transcript_3651.p3,
Transcript_3652.p1,
Transcript_3653.p2,
Transcript_3654.p1,
Transcript_3655.p1,
Transcript_3656.p1,K08799
Transcript_3657.p5,K10688
Transcript_3658.p1,K08994
Transcript_3659.p1,K04710
Transcript_366.p2,
Transcript_3660.p2,K04710
Transcript_3661.p3,
Transcript_3662.p1,K05309
Transcript_3663.p3,
Transcript_3664.p2,K02942
Transcript_3665.p2,K09256
Transcript_3666.p1,
Transcript_3667.p2,
Transcript_3668.p1,
Transcript_3670.p2,
Transcript_3671.p5,
Transcript_3672.p3,
Transcript_3673.p2,
Transcript_3674.p1,K08057
Transcript_3675.p1,
Transcript_3676.p1,K05849
Transcript_3677.p2,
Transcript_3678.p1,K05849
Transcript_3679.p1,
Transcript_3680.p2,
Transcript_3681.p2,
Transcript_3682.p1,K08994
Transcript_3683.p1,
Transcript_3684.p1,
Transcript_3685.p4,
Transcript_3686.p2,
Transcript_3687.p1,
Transcript_3688.p6,
Transcript_3689.p1,K09522
Transcript_3690.p3,
Transcript_3691.p1,
Transcript_3692.p1,
Transcript_3693.p4,
Transcript_3694.p2,
Transcript_3695.p2,
Transcript_3696.p2,
Transcript_3697.p1,
Transcript_3698.p1,
Transcript_3699.p1,K05389
Transcript_37.p1,
Transcript_370.p2,K10577
Transcript_3700.p1,
Transcript_3701.p1,
Transcript_3702.p2,
Transcript_3703.p3,
Transcript_3704.p2,
Transcript_3705.p2,
Transcript_3706.p2,
Transcript_3707.p1,K07767
Transcript_3708.p2,
Transcript_3709.p5,K18764
Transcript_3710.p2,
Transcript_3711.p1,
Transcript_3712.p1,K20222
Transcript_3713.p2,K15100
Transcript_3715.p1,K18932
Transcript_3716.p2,K20029
Transcript_3720.p1,K12375
Transcript_3721.p4,
Transcript_3722.p1,
Transcript_3723.p1,
Transcript_3724.p1,
Transcript_3725.p1,
Transcript_3726.p3,
Transcript_3727.p1,
Transcript_3728.p1,
Transcript_3729.p1,
Transcript_373.p1,
Transcript_3730.p1,
Transcript_3731.p1,
Transcript_3732.p2,K00232
Transcript_3733.p1,
Transcript_3734.p1,
Transcript_3735.p1,
Transcript_3736.p1,
Transcript_3737.p1,
Transcript_3738.p1,K00600
Transcript_3739.p1,
Transcript_374.p1,
Transcript_3740.p1,
Transcript_3742.p1,K12160
Transcript_3743.p1,
Transcript_3744.p1,
Transcript_3745.p1,K02937
Transcript_3746.p2,
Transcript_3747.p3,K00761
Transcript_3748.p1,K07915
Transcript_3749.p2,
Transcript_3750.p1,
Transcript_3751.p1,
Transcript_3753.p1,
Transcript_3754.p2,
Transcript_3755.p2,
Transcript_3756.p1,
Transcript_3757.p1,
Transcript_3758.p2,K00006
Transcript_3759.p2,K00006
Transcript_376.p1,
Transcript_3760.p1,
Transcript_3761.p1,K03234
Transcript_3762.p1,K10839
Transcript_3763.p1,K07300
Transcript_3764.p1,K17938
Transcript_3765.p1,
Transcript_3766.p2,
Transcript_3767.p3,
Transcript_3768.p1,
Transcript_3769.p2,
Transcript_3770.p6,
Transcript_3771.p1,K12567
Transcript_3772.p2,
Transcript_3773.p1,
Transcript_3775.p1,
Transcript_3776.p1,
Transcript_3777.p1,
Transcript_3778.p1,K14379
Transcript_3779.p1,
Transcript_3780.p1,
Transcript_3781.p1,K07300
Transcript_3782.p1,
Transcript_3783.p1,K07300
Transcript_3784.p1,K14843
Transcript_3785.p3,
Transcript_3786.p1,
Transcript_3787.p1,
Transcript_3788.p1,K07957
Transcript_3789.p2,
Transcript_3790.p1,
Transcript_3791.p1,
Transcript_3792.p1,
Transcript_3793.p5,K15109
Transcript_3794.p1,
Transcript_3795.p1,
Transcript_3796.p2,
Transcript_3797.p1,K20296
Transcript_3798.p1,
Transcript_3799.p2,K04411
Transcript_38.p1,
Transcript_380.p1,
Transcript_3800.p1,
Transcript_3801.p1,
Transcript_3802.p1,
Transcript_3803.p1,
Transcript_3804.p1,
Transcript_3805.p1,K04412
Transcript_3806.p1,
Transcript_3807.p1,K11654
Transcript_3808.p1,
Transcript_3809.p2,
Transcript_381.p1,
Transcript_3810.p1,K10904
Transcript_3811.p1,
Transcript_3812.p3,
Transcript_3814.p1,
Transcript_3815.p1,
Transcript_3816.p1,
Transcript_3817.p1,
Transcript_3818.p1,
Transcript_3819.p1,K10393
Transcript_3821.p1,K03240
Transcript_3822.p1,
Transcript_3823.p2,K15015
Transcript_3824.p1,K12818
Transcript_3825.p4,K00911
Transcript_3826.p2,
Transcript_3827.p1,
Transcript_3828.p1,
Transcript_3829.p1,
Transcript_383.p3,
Transcript_3831.p1,K07200
Transcript_3832.p2,
Transcript_3833.p1,
Transcript_3834.p1,
Transcript_3836.p1,K14800
Transcript_3837.p2,
Transcript_3839.p1,
Transcript_3840.p1,
Transcript_3841.p1,K00472
Transcript_3842.p2,K00472
Transcript_3843.p1,
Transcript_3844.p1,K10610
Transcript_3845.p1,
Transcript_3846.p1,K10380
Transcript_3848.p1,
Transcript_3851.p1,
Transcript_3852.p1,
Transcript_3853.p2,
Transcript_3854.p1,
Transcript_3855.p2,
Transcript_3856.p2,
Transcript_3857.p1,
Transcript_3858.p2,
Transcript_3859.p1,
Transcript_386.p3,
Transcript_3860.p2,
Transcript_3861.p4,
Transcript_3862.p2,
Transcript_3864.p2,K03654
Transcript_3865.p1,
Transcript_3866.p1,K04986
Transcript_3867.p2,
Transcript_3868.p1,
Transcript_3869.p2,
Transcript_387.p1,K15734
Transcript_3870.p1,
Transcript_3871.p1,
Transcript_3872.p4,
Transcript_3873.p1,
Transcript_3874.p2,
Transcript_3875.p1,
Transcript_3876.p1,
Transcript_3877.p1,
Transcript_3878.p1,
Transcript_3879.p2,
Transcript_388.p1,
Transcript_3880.p2,
Transcript_3881.p2,
Transcript_3882.p1,
Transcript_3883.p2,
Transcript_3884.p2,
Transcript_3885.p1,
Transcript_3886.p3,
Transcript_3887.p1,K02493
Transcript_3888.p1,
Transcript_389.p1,
Transcript_3891.p2,
Transcript_3892.p1,
Transcript_3893.p1,K07019
Transcript_3894.p2,
Transcript_3895.p1,
Transcript_3896.p1,
Transcript_3898.p2,
Transcript_39.p3,K15779
Transcript_390.p1,
Transcript_3900.p1,
Transcript_3901.p1,K12396
Transcript_3902.p1,
Transcript_3903.p1,
Transcript_3905.p4,
Transcript_3906.p2,
Transcript_3907.p2,
Transcript_3908.p1,
Transcript_391.p1,
Transcript_3910.p1,
Transcript_3911.p1,
Transcript_3913.p1,
Transcript_3914.p1,
Transcript_3917.p2,
Transcript_392.p1,
Transcript_3920.p2,K04976
Transcript_3922.p2,
Transcript_3923.p2,
Transcript_3924.p1,
Transcript_3925.p1,
Transcript_3927.p4,K21993
Transcript_3928.p1,
Transcript_393.p1,
Transcript_3930.p2,
Transcript_3931.p3,K16571
Transcript_3932.p2,
Transcript_3933.p1,
Transcript_3935.p3,
Transcript_3936.p1,
Transcript_3937.p2,
Transcript_394.p1,
Transcript_3940.p1,
Transcript_3941.p1,
Transcript_3942.p1,K10380
Transcript_3944.p1,
Transcript_3945.p1,
Transcript_3947.p2,K04936
Transcript_3948.p1,
Transcript_3949.p1,
Transcript_395.p1,
Transcript_3950.p1,
Transcript_3951.p2,
Transcript_3953.p1,
Transcript_3954.p1,
Transcript_3956.p1,K01381
Transcript_3957.p2,
Transcript_3958.p1,
Transcript_3959.p1,
Transcript_396.p1,K07562
Transcript_3960.p1,
Transcript_3963.p1,
Transcript_3964.p2,
Transcript_3965.p2,
Transcript_3966.p3,
Transcript_3967.p3,
Transcript_3968.p2,
Transcript_397.p1,K19525
Transcript_3970.p5,
Transcript_3973.p1,K01113
Transcript_3974.p2,
Transcript_3977.p2,
Transcript_3979.p2,
Transcript_398.p1,K09508
Transcript_3980.p1,K01858
Transcript_3982.p3,K04075
Transcript_3983.p1,K03043
Transcript_3984.p1,
Transcript_3985.p1,
Transcript_3986.p1,
Transcript_3987.p1,
Transcript_3988.p1,
Transcript_3989.p1,
Transcript_399.p1,K15103
Transcript_3990.p2,
Transcript_3993.p3,
Transcript_3995.p1,
Transcript_3996.p1,
Transcript_3997.p1,
Transcript_3998.p1,K11978
Transcript_3999.p1,
Transcript_4.p1,
Transcript_4002.p1,
Transcript_4003.p2,
Transcript_4004.p2,K02984
Transcript_4005.p1,
Transcript_4006.p1,
Transcript_4007.p2,
Transcript_4008.p1,
Transcript_4009.p1,K06173
Transcript_401.p2,K13347
Transcript_4013.p1,
Transcript_4014.p1,
Transcript_4015.p1,K10408
Transcript_4016.p1,K06115
Transcript_4017.p1,K11754
Transcript_4018.p1,K04739
Transcript_4019.p1,
Transcript_402.p1,
Transcript_4020.p3,
Transcript_4022.p1,
Transcript_4023.p1,
Transcript_4025.p1,
Transcript_4026.p2,K06269
Transcript_4028.p1,
Transcript_403.p1,K13338
Transcript_4030.p1,
Transcript_4031.p1,K20308
Transcript_4032.p1,
Transcript_4033.p4,
Transcript_4034.p1,K00866
Transcript_4035.p1,
Transcript_4036.p1,
Transcript_4037.p2,K16466
Transcript_4038.p1,
Transcript_4039.p1,
Transcript_404.p1,
Transcript_4040.p1,
Transcript_4041.p1,K18757
Transcript_4042.p1,
Transcript_4043.p2,K05765
Transcript_4045.p1,K13216
Transcript_4046.p1,K03844
Transcript_4047.p1,K01137
Transcript_405.p1,K11824
Transcript_4053.p4,
Transcript_4055.p3,
Transcript_4056.p1,
Transcript_4057.p2,
Transcript_4058.p1,
Transcript_4059.p3,K10394
Transcript_406.p1,
Transcript_4060.p1,K15102
Transcript_4061.p1,
Transcript_4062.p1,K16815
Transcript_4063.p4,K16815
Transcript_4064.p2,K03131
Transcript_4065.p1,
Transcript_4066.p1,
Transcript_4067.p1,K09592
Transcript_4068.p1,
Transcript_407.p2,
Transcript_4070.p1,
Transcript_4071.p4,
Transcript_4072.p1,
Transcript_4074.p1,K06636
Transcript_4075.p2,K06636
Transcript_4076.p1,
Transcript_4077.p1,
Transcript_4078.p1,K01676
Transcript_4079.p1,
Transcript_408.p1,
Transcript_4080.p1,K00670
Transcript_4081.p1,
Transcript_4082.p5,
Transcript_4083.p2,K17918
Transcript_4084.p1,K10380
Transcript_4085.p1,
Transcript_4086.p1,
Transcript_4087.p1,K03083
Transcript_4088.p1,K03086
Transcript_4089.p1,
Transcript_409.p3,
Transcript_4090.p1,K03327
Transcript_4091.p2,
Transcript_4093.p2,K10591
Transcript_4094.p1,
Transcript_4095.p1,
Transcript_4096.p1,
Transcript_4097.p3,
Transcript_4099.p5,
Transcript_41.p2,
Transcript_410.p1,
Transcript_4100.p1,
Transcript_4101.p1,
Transcript_4102.p1,
Transcript_4103.p1,
Transcript_4104.p4,
Transcript_4105.p1,
Transcript_4106.p1,
Transcript_4107.p2,
Transcript_4108.p2,
Transcript_4109.p1,
Transcript_411.p2,
Transcript_4110.p1,
Transcript_4111.p3,K15261
Transcript_4112.p4,K00911
Transcript_4113.p1,
Transcript_4114.p1,
Transcript_4115.p2,
Transcript_4116.p2,K13988
Transcript_4117.p1,
Transcript_4118.p2,
Transcript_4119.p3,
Transcript_412.p1,
Transcript_4120.p2,
Transcript_4121.p2,K14805
Transcript_4122.p1,K13179
Transcript_4124.p1,
Transcript_4125.p1,K07376
Transcript_4126.p1,
Transcript_4127.p1,
Transcript_4128.p1,
Transcript_4129.p3,
Transcript_413.p1,
Transcript_4130.p1,
Transcript_4131.p1,
Transcript_4132.p1,
Transcript_4133.p1,K00799
Transcript_4134.p3,
Transcript_4135.p2,
Transcript_4136.p1,K18749
Transcript_4137.p1,
Transcript_4138.p3,
Transcript_4139.p1,
Transcript_414.p3,
Transcript_4141.p1,
Transcript_4142.p2,
Transcript_4143.p2,
Transcript_4144.p1,
Transcript_4145.p1,
Transcript_4146.p1,
Transcript_4147.p1,
Transcript_4148.p3,
Transcript_4149.p1,
Transcript_4150.p1,
Transcript_4151.p1,
Transcript_4152.p2,
Transcript_4153.p9,
Transcript_4154.p1,
Transcript_4155.p1,
Transcript_4156.p2,
Transcript_4157.p1,
Transcript_4158.p2,
Transcript_4159.p3,
Transcript_416.p2,
Transcript_4160.p2,
Transcript_4161.p2,
Transcript_4162.p1,
Transcript_4163.p1,
Transcript_4164.p1,
Transcript_4165.p2,
Transcript_4166.p1,
Transcript_4168.p4,
Transcript_4169.p1,K02735
Transcript_417.p2,
Transcript_4170.p2,K03301
Transcript_4171.p3,
Transcript_4172.p1,
Transcript_4173.p1,K01772
Transcript_4174.p2,
Transcript_4175.p1,
Transcript_4176.p1,
Transcript_4177.p2,
Transcript_4178.p5,K07890
Transcript_4179.p3,K15272
Transcript_418.p1,
Transcript_4180.p1,
Transcript_4182.p1,
Transcript_4183.p4,
Transcript_4184.p1,K10393
Transcript_4185.p1,
Transcript_4187.p1,
Transcript_4188.p1,K01008
Transcript_4189.p2,
Transcript_419.p1,
Transcript_4190.p1,K10837
Transcript_4191.p4,
Transcript_4192.p10,
Transcript_4193.p2,
Transcript_4194.p1,
Transcript_4195.p2,
Transcript_4196.p1,
Transcript_4197.p1,
Transcript_4198.p1,K08857
Transcript_4199.p1,
Transcript_42.p1,
Transcript_420.p3,
Transcript_4200.p5,K04373
Transcript_4201.p1,
Transcript_4202.p2,
Transcript_4203.p2,
Transcript_4204.p2,K14684
Transcript_4205.p1,
Transcript_4206.p4,
Transcript_4208.p1,
Transcript_4209.p1,
Transcript_421.p1,K05016
Transcript_4210.p2,
Transcript_4211.p1,
Transcript_4212.p3,K02952
Transcript_4213.p1,
Transcript_4216.p1,
Transcript_4217.p1,
Transcript_4218.p1,
Transcript_422.p1,K15162
Transcript_4220.p2,
Transcript_4221.p4,
Transcript_4222.p1,K02915
Transcript_4223.p1,
Transcript_4227.p1,
Transcript_4228.p1,
Transcript_4229.p2,
Transcript_423.p2,
Transcript_4232.p1,
Transcript_4236.p1,
Transcript_4239.p1,
Transcript_424.p1,
Transcript_4240.p4,
Transcript_4241.p1,
Transcript_4243.p3,
Transcript_4244.p1,K00943
Transcript_4245.p5,K11160
Transcript_4246.p2,
Transcript_4248.p1,
Transcript_4249.p1,
Transcript_425.p1,
Transcript_4252.p1,
Transcript_4254.p2,
Transcript_4255.p1,
